customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
5690,kenneth henry,74.0,kimberlychester,131,tofu,organic,2024-11-08,1.0,19.7,19.7
5691,kevin smith,34.0,north philip,135,granola,organic,2024-10-21,4.0,2.05,8.2
5693,calvin henry,24.0,south jeremyfurt,192,fresh milk,vegetable,2024-04-26,4.0,6.21,24.84
5694,justin ramirez,26.0,claudiamouth,195,tofu,dairy,2024-08-02,1.0,6.68,6.68
5695,jeanne tanner,46.0,kingbury,139,tofu,organic,2024-04-29,1.0,14.54,14.54
5696,david cortez,24.0,south kathymouth,186,organic apples,dairy,2024-09-14,4.0,13.46,53.84
5697,jacob robinson,72.0,lake carlaside,137,almond butter,vegetable,2024-07-14,4.0,15.03,60.12
5698,mary rogers,68.0,lakj shirleyfurt,142,granola,organic,2024-03-24,2.0,2.49,4.98
5699,christopher oneill,19.0,west heather,165,almond butter,vegetable,2024-07-07,2.0,7.8,15.6
5700,hannah delgado,27.0,west cherylmouth,179,almond butter,dairy,2024-07-18,4.0,1.44,5.76
5701,morgan brooks,65.0,lake dave,176,almond butter,vegetable,2024-10-30,2.0,1.6,3.2
5702,michelle reyes,60.0,jeffreyland,185,almond butter,dairy,2024-01-06,3.0,5.15,15.45
5703,brittany white,76.0,south jacquelineberg,159,granola,vegetable,2024-07-20,2.0,13.63,27.26
5704,dr. zoe kelly dds,53.0,shepherdchester,103,kale,vegetable,2024-05-13,2.0,10.68,21.36
5706,john allison,65.0,knighttown,143,fresh milk,dairy,2024-02-07,2.0,2.3,4.6
5707,kenneth brooks,50.0,port melissabury,113,organic apples,vegetable,2024-03-31,1.0,5.42,5.42
5708,michelle haas,33.0,west william,181,almond butter,organic,2024-08-07,1.0,8.84,8.84
5709,william martinez,73.0,south oscar,194,granola,vegetable,2024-03-08,4.0,14.53,58.12
5711,kelly perez,34.0,south jeffreyborough,153,granola,dairy,2024-06-03,2.0,4.03,8.06
5712,devon fox,58.0,gibbsside,182,fresh milk,snack,2024-05-27,2.0,19.29,38.58
5714,david hopkins,29.0,rachelmouth,166,kale,snack,2024-06-13,1.0,11.28,11.28
5715,michael anderson,53.0,north warren,100,tofu,dairy,2024-08-05,1.0,16.91,16.91
5716,holly oconnell,54.0,south william,115,granola,organic,2024-06-21,3.0,16.82,50.46
5718,thomas hansen,77.0,north carrieton,103,tofu,organic,2024-02-28,1.0,6.5,6.5
5720,spencer hill,61.0,new amanda,159,fresh milk,snack,2024-06-27,3.0,5.76,17.28
5722,mr. christopher lopez md,28.0,bowersview,163,kale,snack,2024-01-18,3.0,7.71,23.13
5723,ann sanchez,42.0,west cheryl,183,granola,organic,2024-08-05,2.0,19.42,38.84
5724,alyssa jones,59.0,valentineburgh,128,organic apples,snack,2024-01-06,1.0,7.5,7.5
5725,emily holt,68.0,campbellmouth,188,kale,snack,2024-02-19,1.0,2.35,2.35
5726,lisa johnson,50.0,south reneestad,133,almond butter,vegetable,2024-05-19,3.0,3.45,10.35
5727,megan davis,20.0,west amyhaven,198,granola,snack,2024-05-27,4.0,11.91,47.64
5728,james richardson,52.0,evanchester,139,granola,organic,2024-07-17,4.0,14.04,56.16
5729,michael castaneda,30.0,jeffreyport,127,tofu,snack,2024-02-21,2.0,2.45,4.9
5730,peter walker,79.0,west stacey,126,organic apples,vegetable,2024-01-09,2.0,4.54,9.08
5731,vincent anderson,22.0,south chelsea,106,fresh milk,dairy,2024-02-02,2.0,1.41,2.82
5732,michelle davis,34.0,smithfort,193,granola,snack,2024-05-30,4.0,19.16,76.64
5733,gloria weber,27.0,julieton,166,organic apples,vegetable,2024-07-21,4.0,19.2,76.8
5734,karen khan,41.0,normaside,118,fresh milk,snack,2024-09-24,4.0,5.69,22.76
5735,nicole fernandez,69.0,davilaton,116,kale,snack,2024-02-23,2.0,19.68,39.36
5736,alexandra mccormick,28.0,patrickport,100,fresh milk,organic,2024-10-14,2.0,15.31,30.62
5737,jeremy cunningham,30.0,austinton,123,fresh milk,vegetable,2024-06-08,3.0,4.34,13.02
5738,william conrad,48.0,west christian,168,organic apples,vegetable,2024-11-05,3.0,18.78,56.34
5739,joshua bautista,37.0,robertston,170,granola,organic,2024-08-12,4.0,8.71,34.84
5740,debbie robertson,62.0,thowpsonhaven,119,kale,vegetable,2024-09-13,1.0,1.85,1.85
5741,jasmine price,36.0,port lauren,184,tofu,snack,2024-07-29,2.0,6.21,12.42
5742,barbara gonzalez,66.0,north chris,139,almond butter,snack,2024-10-30,4.0,5.4,21.6
5743,michael smith,34.0,new jesusberg,105,almond butter,snack,2024-07-19,2.0,17.64,35.28
5744,joe lawson,62.0,lake davidfurt,166,granola,organic,2024-04-08,2.0,19.56,39.12
5746,marvin villegas,61.0,north joseph,142,almond butter,snack,2024-04-13,2.0,9.06,18.12
5747,glenn lewis,75.0,lake christopher,145,granola,dairy,2024-09-09,2.0,12.37,24.74
5748,ryan rivera,77.0,new matthew,114,granola,snack,2024-09-29,1.0,6.84,6.84
5749,timothy anderson,37.0,christychester,105,fresh milk,dairy,2024-10-07,2.0,13.85,27.7
5750,jennifer moore,51.0,port cristianmouth,178,fresh milk,dairy,2024-08-30,4.0,18.27,73.08
5751,lindsay clark,50.0,jonesland,157,kale,snack,2024-05-01,2.0,13.59,27.18
5752,kristen shaffer,52.0,new michaelport,193,almond butter,snack,2024-08-06,1.0,7.54,7.54
5753,ashley russell,51.0,lambfurt,133,tofu,snack,2024-01-29,3.0,19.09,57.27
5754,randy baker,33.0,oliviaview,146,tofu,dairy,2024-03-02,4.0,14.44,57.76
5755,sean savage,70.0,robertchester,148,tofu,vegetable,2024-03-06,2.0,1.96,3.92
5756,michele jones,56.0,lake amyview,121,organic apples,dairy,2024-03-18,1.0,7.32,7.32
5757,daniel woodward,79.0,port carrieport,185,kale,dairy,2024-03-25,3.0,6.14,18.42
5758,rebecca smith,62.0,lake melissabury,182,fresh milk,dairy,2024-02-06,3.0,1.46,4.38
5759,tamara norris,47.0,casemouth,117,almond butter,dairy,2024-07-10,4.0,12.75,51.0
5760,amanda jenkins,21.0,north jamesmouth,180,organic apples,vegetable,2024-07-22,1.0,19.27,19.27
5761,mr. david cummings,18.0,kennethchester,197,tofu,organic,2024-01-14,4.0,3.05,12.2
5762,tracy paul,49.0,elizabethside,149,fresh milk,snack,2024-10-22,2.0,11.3,22.6
5763,heather johnson,44.0,millertown,182,fresh milk,snack,2024-07-20,2.0,16.84,33.68
5764,melissa wright,33.0,jeffreyland,139,tofu,dairy,2024-08-06,4.0,11.84,47.36
5766,natalie smith,74.0,west scottburgh,110,almond butter,organic,2024-06-04,2.0,14.26,28.52
5767,yolanda bush,23.0,ashleyview,146,almond butter,organic,2024-04-15,4.0,2.97,11.88
5768,john baker,45.0,lake kaitlinville,162,fresh milk,organic,2024-06-26,3.0,19.42,58.260000000000005
5769,thomas velazquez,26.0,east michael,138,tofu,snack,2024-09-29,4.0,16.56,66.24
5770,pamela russell,56.0,lake robert,154,kale,organic,2024-01-18,3.0,6.5,19.5
5771,michael werner,42.0,port vanessastad,159,fresh milk,vegetable,2024-04-02,1.0,14.84,14.84
5772,emily nichols,22.0,elizabethfurt,113,tofu,vegetable,2024-03-08,3.0,6.31,18.93
5773,monique macias,33.0,west michelle,124,tofu,vegetable,2024-02-24,2.0,10.27,20.54
5774,joel pena,39.0,west krista,136,granola,snack,2024-06-26,3.0,19.56,58.67999999999999
5775,aaron brown,47.0,kingmouth,184,fresh milk,snack,2024-07-02,1.0,18.36,18.36
5776,sandra harris,48.0,west annport,194,kale,organic,2024-01-11,2.0,8.96,17.92
5777,karen zimmerman,56.0,port veronicafort,116,granola,organic,2024-01-14,3.0,12.9,38.7
5778,lindsay edwards,26.0,scotthaven,154,kale,organic,2024-02-20,1.0,6.76,6.76
5779,christopher johnson,71.0,lake christopher,144,organic apples,organic,2024-07-18,3.0,13.71,41.13
5780,shannon george,41.0,south michaelfurt,125,kale,vegetable,2024-04-10,2.0,18.07,36.14
5781,melissa phillips,18.0,hendersonfurt,107,fresh milk,vegetable,2024-02-10,4.0,11.22,44.88
5782,sean freeman,45.0,marksfurt,195,tofu,snack,2024-09-25,4.0,1.73,6.92
5783,james harris,42.0,ortizbury,184,granola,snack,2024-05-30,4.0,16.88,67.52
5784,michaela patel,25.0,stevenborough,108,granola,organic,2024-11-02,1.0,9.89,9.89
5785,john phelps,42.0,new briannafort,198,tofu,dairy,2024-04-24,2.0,1.27,2.54
5786,lindsey waters,64.0,south theresa,143,organic apples,vegetable,2024-04-26,3.0,11.53,34.59
5789,jennifer woodard,51.0,garrettborough,121,granola,organic,2024-10-12,4.0,3.44,13.76
5790,christopher clark,65.0,lake samuelfort,163,almond butter,dairy,2024-10-17,4.0,6.89,27.56
5791,mr. joshua mckee md,54.0,new paul,119,tofu,snack,2024-11-06,2.0,12.58,25.16
5792,michael bell,24.0,new andrewberg,163,kale,organic,2024-06-22,1.0,12.24,12.24
5793,travis frazier,26.0,phillipstown,154,granola,organic,2024-08-05,4.0,14.03,56.12
5794,mary morrison,24.0,south michaelfurt,105,almond butter,organic,2024-02-13,1.0,19.6,19.6
5795,tammy bowen,19.0,lake nancyville,153,kale,snack,2024-09-01,4.0,9.43,37.72
5796,andrew santiago,18.0,johnsonfurt,121,fresh milk,snack,2024-09-09,2.0,17.16,34.32
5797,mark weiss,62.0,west dominique,194,kale,vegetable,2024-05-12,3.0,13.76,41.28
5798,dan anderson,72.0,north audrey,162,tofu,organic,2024-02-08,3.0,1.09,3.2700000000000005
5799,allison taylor,74.0,south cherylmouth,176,tofu,dairy,2024-09-19,2.0,17.83,35.66
5800,ashley parker,78.0,lake ernest,154,organic apples,snack,2024-07-20,3.0,6.99,20.97
5801,tara vance,45.0,lake patriciachester,116,organic apples,snack,2024-09-28,4.0,7.25,29.0
5802,lisa hawkins,67.0,dawnshire,102,kale,dairy,2024-01-24,1.0,2.33,2.33
5803,kelsey moore,47.0,evansborough,126,organic apples,vegetable,2024-01-06,4.0,6.09,24.36
5804,elizabeth walker,20.0,heatherland,192,organic apples,snack,2024-03-19,1.0,7.39,7.39
5805,mason rhodes,60.0,new katieton,181,almond butter,organic,2024-01-18,3.0,5.42,16.259999999999998
5806,casey lane,22.0,east ianmouth,173,almond butter,vegetable,2024-04-20,1.0,15.75,15.75
5807,julia donaldson,24.0,bryanport,119,granola,snack,2024-07-26,2.0,5.44,10.88
5808,nicole wells,78.0,south michael,184,almond butter,vegetable,2024-01-02,3.0,1.07,3.21
5809,david gordon,40.0,stevenhaven,178,organic apples,dairy,2024-03-26,3.0,15.73,47.19
5810,ralph rangel,54.0,north jake,155,tofu,organic,2024-09-25,3.0,14.49,43.47
5811,kathryn brown,63.0,east marvinville,123,fresh milk,organic,2024-02-07,4.0,8.08,32.32
5812,robert trujillo,77.0,lake corey,166,fresh milk,snack,2024-06-09,3.0,7.38,22.14
5813,maria johnson,70.0,lopezhaven,163,kale,organic,2024-03-14,1.0,12.11,12.11
5814,kevin kim,21.0,new jessicaside,183,organic apples,organic,2024-03-31,3.0,12.02,36.06
5815,christopher barry,25.0,lopezton,187,granola,organic,2024-07-17,4.0,5.8,23.2
5816,alec brown phd,69.0,north tonyaville,185,granola,dairy,2024-10-24,1.0,12.6,12.6
5817,charles morrison,32.0,powellborough,149,kale,dairy,2024-01-29,3.0,5.04,15.12
5818,austin smith,68.0,welchview,193,organic apples,vegetable,2024-04-16,1.0,4.81,4.81
5819,kathryn lowe,56.0,jonesside,116,tofu,snack,2024-02-27,1.0,18.55,18.55
5820,andrew delacruz,32.0,garciatown,174,fresh milk,vegetable,2024-02-13,1.0,12.94,12.94
5821,daniel campbell,61.0,hensleyborough,153,almond butter,dairy,2024-10-04,3.0,2.98,8.94
5822,scott baldwin,60.0,lake scottshire,153,almond butter,snack,2024-06-06,2.0,5.85,11.7
5823,aaron foster,64.0,west danielle,100,organic apples,snack,2024-03-18,4.0,5.2,20.8
5824,mary kim,78.0,ronaldland,192,kale,vegetable,2024-03-20,2.0,10.91,21.82
5825,amber ramirez,35.0,new kayla,167,tofu,vegetable,2024-09-30,2.0,6.35,12.7
5826,abigail cook,74.0,woodfort,121,granola,snack,2024-06-09,2.0,18.43,36.86
5827,nicholas nicholson,19.0,walterland,147,kale,dairy,2024-07-29,4.0,1.77,7.08
5828,nathaniel williams,54.0,raymondshire,146,granola,organic,2024-02-09,4.0,5.08,20.32
5829,kelly turner,22.0,collinston,189,kale,vegetable,2024-10-27,4.0,6.04,24.16
5830,david buck,52.0,north glen,183,tofu,organic,2024-02-06,4.0,10.69,42.76
5831,james willis,31.0,thompsonborough,140,almond butter,snack,2024-08-05,4.0,2.15,8.6
5832,megan green,47.0,kevinhaven,141,organic apples,vegetable,2024-07-31,4.0,14.14,56.56
5833,ms. kathryn clark,66.0,jacquelinetown,120,almond butter,organic,2024-09-16,3.0,12.55,37.650000000000006
5835,alyssa williams,47.0,lake jamesberg,178,kale,vegetable,2024-09-25,4.0,9.99,39.96
5836,julie webb,67.0,lake michael,177,kale,dairy,2024-05-27,2.0,11.59,23.18
5837,matthew murillo,28.0,port angela,163,tofu,dairy,2024-07-14,1.0,8.54,8.54
5838,jason browning,68.0,port robinborough,132,granola,vegetable,2024-06-02,1.0,13.68,13.68
5839,michelle richardson,69.0,wilsonstad,193,kale,dairy,2024-07-25,4.0,18.52,74.08
5840,brooke ball,45.0,south marilyn,163,almond butter,snack,2024-09-01,2.0,7.07,14.14
5841,samantha freeman,44.0,edwardchester,155,fresh milk,vegetable,2024-04-19,1.0,1.76,1.76
5842,jasmine mullen,74.0,wallaceview,171,almond butter,organic,2024-02-01,4.0,13.65,54.6
5843,charles macias,55.0,lawrencemouth,136,tofu,dairy,2024-01-31,4.0,19.48,77.92
5844,vanessa morgan,30.0,murphybury,154,kale,vegetable,2024-04-16,3.0,19.99,59.97
5845,richard miller,31.0,brianmouth,116,granola,dairy,2024-08-06,4.0,19.43,77.72
5846,mark li,68.0,amberstad,127,organic apples,organic,2024-05-04,2.0,3.5,7.0
5847,tristan cruz,50.0,east elizabeth,160,kale,dairy,2024-01-31,198.0,19.95,3950.1
5848,christine hawkins,62.0,north heatherbury,158,kale,organic,2024-06-24,2.0,18.72,37.44
5849,emily kaufman md,52.0,jodyland,184,tofu,vegetable,2024-07-03,2.0,12.05,24.1
5850,michael sanchez,31.0,floresbury,197,fresh milk,organic,2024-11-04,3.0,2.63,7.89
5851,lacey wright,74.0,port frederick,128,granola,snack,2024-02-18,3.0,20.0,60.0
5852,jody fry,20.0,north jeffreyton,142,granola,dairy,2024-07-04,1.0,5.76,5.76
5853,bonnie williams,37.0,port kevinport,156,granola,dairy,2024-04-05,4.0,18.54,74.16
5854,matthew garcia,43.0,marcoland,104,almond butter,dairy,2024-06-11,1.0,18.75,18.75
5855,susan harris,78.0,south latashaland,194,kale,snack,2024-06-17,4.0,12.51,50.04
5856,christopher huynh,69.0,new matthew,148,tofu,organic,2024-03-01,2.0,3.85,7.7
5857,matthew calhoun,18.0,melissaport,199,kale,vegetable,2024-01-28,3.0,17.29,51.87
5858,andrew li,30.0,lake sara,114,tofu,organic,2024-10-21,2.0,16.44,32.88
5859,jose green,60.0,harrisport,160,kale,vegetable,2024-01-30,3.0,16.66,49.98
5860,elizabeth chandler,21.0,port charles,146,tofu,vegetable,2024-05-10,4.0,17.9,71.6
5861,christopher mccarty,54.0,port tylerburgh,178,tofu,dairy,2024-10-25,1.0,14.4,14.4
5862,aaron weaver,40.0,thompsonfort,112,almond butter,snack,2024-11-03,3.0,12.63,37.89
5863,crystal ramirez,78.0,sullivanhaven,109,almond butter,snack,2024-06-05,1.0,18.52,18.52
5864,amber mclaughlin,23.0,south paulside,184,tofu,snack,2024-06-02,3.0,6.22,18.66
5865,michael lee,53.0,jamcschester,134,almond butter,dairy,2024-03-09,2.0,12.56,25.12
5866,andrew roman,31.0,east kathrynfurt,190,organic apples,dairy,2024-04-23,1.0,3.44,3.44
5867,laurie cooke,49.0,gonzalezport,162,granola,snack,2024-06-18,3.0,4.32,12.96
5868,michael riley,44.0,new tonya,110,fresh milk,dairy,2024-01-13,4.0,2.64,10.56
5869,chloe orr,67.0,andersonside,168,fresh milk,dairy,2024-07-12,4.0,11.44,45.76
5870,luis rodriguez,52.0,gutierrezburgh,143,organic apples,organic,2024-02-17,1.0,9.05,9.05
5871,jennifer alexander,65.0,west jennifer,187,organic apples,snack,2024-02-14,1.0,6.18,6.18
5872,alex nelson,75.0,east phillipberg,131,organic apples,snack,2024-09-08,3.0,14.46,43.38
5873,pamela bailey,45.0,south david,191,almond butter,organic,2024-07-05,4.0,12.38,49.52
5874,jonathan neal,31.0,west jenniferfort,129,granola,vegetable,2024-02-01,3.0,11.5,34.5
5875,matthew bates,38.0,lake kimberlyburgh,129,granola,dairy,2024-07-22,2.0,17.8,35.6
5876,rachel jennings,69.0,susanfurt,105,granola,snack,2024-04-07,2.0,18.18,36.36
5877,cory lewis,63.0,arielbury,162,granola,vegetable,2024-04-12,4.0,13.04,52.16
5878,kathleen elliott,78.0,haynesmouth,107,kale,snack,2024-05-10,1.0,1.83,1.83
5879,joanna gay,59.0,east katherine,130,organic apples,dairy,2024-11-06,4.0,17.29,69.16
5880,thomas peters,42.0,east isabel,195,organic apples,vegetable,2024-06-08,4.0,3.71,14.84
5881,howard stephens,51.0,paulview,128,tofu,dairy,2024-07-07,3.0,4.29,12.87
5882,mrs. katherine martinez dvm,39.0,barryhaven,130,almond butter,organic,2024-10-24,1.0,7.84,7.84
5883,adrian stewart,36.0,williamsburgh,193,kale,organic,2024-04-27,4.0,4.16,16.64
5884,jeff cochran,58.0,south nicholasville,129,organic apples,snack,2024-03-20,4.0,1.4,5.6
5885,adam simpson,22.0,port angela,144,granola,snack,2024-01-02,4.0,7.89,31.56
5886,angela alvarez,36.0,north stephanie,195,tofu,vegetable,2024-10-02,3.0,475.35,1426.0500000000002
5887,hannah osborne,44.0,west richard,161,tofu,vegetable,2024-08-18,2.0,10.69,21.38
5888,brian hamilton,32.0,north annastad,136,tofu,dairy,2024-08-11,4.0,16.57,66.28
5889,lisa gray,71.0,new nicholaston,113,tofu,vegetable,2024-02-16,2.0,8.76,17.52
5891,victoria miller,31.0,east kaylaport,164,tofu,snack,2024-05-18,3.0,6.08,18.24
5892,mr. nicholas pope dds,32.0,rhondashire,111,almond butter,dairy,2024-01-08,4.0,4.47,17.88
5894,wendy ayers,24.0,east catherinehaven,123,fresh milk,snack,2024-02-29,4.0,17.63,70.52
5895,john carroll,40.0,jodystad,103,fresh milk,organic,2024-04-16,4.0,17.0,68.0
5896,benjamin noble,77.0,port teresaview,139,organic apples,vegetable,2024-01-29,3.0,5.04,15.12
5897,patricia garza,63.0,joneschester,137,kale,snack,2024-09-28,1.0,14.01,14.01
5898,jordan rodgers,23.0,lake katherine,106,organic apples,snack,2024-09-30,2.0,18.37,36.74
5899,andrea davis,60.0,lake candiceton,180,fresh milk,snack,2024-03-16,3.0,7.45,22.35
5900,douglas warren,27.0,horneburgh,161,fresh milk,dairy,2024-10-26,1.0,19.08,19.08
5901,dawn patrick,69.0,schultzside,157,almond butter,snack,2024-07-25,2.0,14.34,28.68
5902,thomas henderson,46.0,west madison,178,organic apples,organic,2024-06-09,2.0,18.94,37.88
5903,cindy white,45.0,north james,116,tofu,dairy,2024-10-26,3.0,11.23,33.69
5904,michael wallace,46.0,michaelmouth,170,fresh milk,organic,2024-09-18,2.0,12.04,24.08
5905,ms. jasmine wilson,55.0,dianashire,114,almond butter,vegetable,2024-03-10,3.0,6.61,19.83
5906,joseph hernandez,77.0,port timothy,182,fresh milk,snack,2024-06-07,1.0,18.71,18.71
5907,cameron wilcox,35.0,east nicholasland,125,tofu,organic,2024-07-06,1.0,19.73,19.73
5908,valerie hernandez,29.0,new sean,191,granola,vegetable,2024-05-08,3.0,7.0,21.0
5909,dale reynolds,67.0,north derek,117,granola,snack,2024-03-15,3.0,18.31,54.92999999999999
5910,dana patton,24.0,east carolyn,185,tofu,vegetable,2024-01-28,1.0,18.73,18.73
5911,jordan perkins,30.0,stevenland,113,kale,vegetable,2024-02-23,4.0,4.64,18.56
5912,jennifer lopez,64.0,turnerhaven,100,fresh milk,vegetable,2024-06-15,3.0,6.92,20.76
5913,dr. amanda hawkins,75.0,stephanietown,165,almond butter,vegetable,2024-08-22,2.0,18.16,36.32
5914,arthur rogers md,77.0,port travis,174,granola,dairy,2024-07-03,3.0,1.54,4.62
5915,jennifer brown,79.0,johnsonton,129,kale,dairy,2024-05-23,1.0,2.16,2.16
5916,patricia martinez,47.0,port christopher,155,granola,dairy,2024-08-10,3.0,19.08,57.24
5917,mr. scott lynch,20.0,jonesberg,140,kale,dairy,2024-06-07,1.0,19.85,19.85
5919,paige keller,55.0,east russell,113,almond butter,organic,2024-08-21,2.0,11.3,22.6
5920,nicole washington,66.0,new georgemouth,113,kale,organic,2024-03-23,2.0,11.15,22.3
5921,jennifer burns,67.0,west justin,143,tofu,snack,2024-08-20,4.0,14.31,57.24
5922,joseph long,70.0,north christopher,119,tofu,organic,2024-07-04,2.0,19.54,39.08
5923,alexander clark,29.0,south amandaview,141,almond butter,snack,2024-10-11,4.0,17.68,70.72
5924,jennifer frey,55.0,east robertomouth,144,granola,organic,2024-08-31,1.0,1.61,1.61
5926,frank roth,47.0,south henrystad,101,kale,snack,2024-05-19,4.0,11.48,45.92
5927,patricia perez,52.0,carloston,154,almond butter,snack,2024-08-05,3.0,19.08,57.24
5928,ashley buck,61.0,shannonstad,180,granola,organic,2024-10-10,1.0,4.49,4.49
5929,andrew price,25.0,west elizabethstad,190,tofu,snack,2024-02-14,2.0,8.29,16.58
5930,jason morrison,19.0,walkerburgh,139,tofu,vegetable,2024-03-07,3.0,9.16,27.48
5931,jonathon roberts,39.0,west kyle,158,almond butter,dairy,2024-03-29,3.0,3.89,11.67
5932,tiffany sherman,30.0,port danielleburgh,192,organic apples,dairy,2024-07-07,1.0,18.05,18.05
5933,ashley stevenson,45.0,deniseborough,185,almond butter,snack,2024-08-19,1.0,10.16,10.16
5934,mark ferguson,50.0,north kimberlybury,170,fresh milk,dairy,2024-06-18,2.0,16.49,32.98
5935,laura gardner,68.0,east mark,125,kale,organic,2024-09-08,3.0,8.08,24.24
5937,natalie peterson,64.0,donnaburgh,129,organic apples,dairy,2024-09-22,3.0,11.13,33.39
5938,elizabeth torres,69.0,michaelmouth,138,tofu,dairy,2024-01-21,3.0,18.35,55.05
5939,matthew parker,46.0,veronicaborough,160,almond butter,vegetable,2024-08-20,1.0,9.84,9.84
5940,tyler russell,55.0,port jessicatown,159,fresh milk,dairy,2024-01-31,2.0,15.92,31.84
5941,debbie dunn,45.0,jonathonland,179,organic apples,organic,2024-06-07,4.0,8.79,35.16
5942,oscar mcmahon,21.0,sotoside,147,organic apples,vegetable,2024-01-09,2.0,16.87,33.74
5943,joshua reed,21.0,new maurice,170,organic apples,dairy,2024-04-25,2.0,9.3,18.6
5944,colleen anderson,75.0,hicksfurt,177,tofu,organic,2024-07-12,3.0,13.95,41.85
5945,wesley thompson,51.0,lake mary,126,tofu,vegetable,2024-11-08,4.0,4.3,17.2
5946,evelyn taylor,76.0,west ryan,124,fresh milk,organic,2024-09-05,4.0,10.36,41.44
5947,mark tucker,45.0,south crystal,116,fresh milk,organic,2024-09-13,4.0,15.87,63.48
5949,johnny tanner,21.0,west meganmouth,124,almond butter,organic,2024-05-18,2.0,13.54,27.08
5950,jessica giles,63.0,michaelside,159,organic apples,vegetable,2024-08-29,2.0,7.98,15.96
5951,mary johnson,26.0,south charleshaven,142,tofu,dairy,2024-03-24,1.0,15.58,15.58
5952,angela coffey,23.0,annfort,152,tofu,snack,2024-06-13,1.0,18.65,18.65
5953,heather white,40.0,east dannyborough,113,fresh milk,vegetable,2024-06-13,4.0,13.09,52.36
5954,richard clark,20.0,sanchezville,117,fresh milk,vegetable,2024-06-08,3.0,2.73,8.19
5956,james palmer,48.0,vazquezbury,187,tofu,organic,2024-05-16,4.0,10.55,42.2
5958,john thompson,62.0,east emilyhaven,149,granola,snack,2024-02-18,2.0,16.85,33.7
5959,michelle schultz,26.0,alexanderport,140,tofu,snack,2024-01-12,2.0,15.81,31.62
5960,jesus walker,64.0,mortonland,185,fresh milk,dairy,2024-02-23,2.0,19.35,38.7
5961,jennifer delgado,19.0,stephenchester,128,organic apples,dairy,2024-05-06,3.0,5.51,16.53
5962,victor gibson,26.0,gillborough,124,tofu,vegetable,2024-02-09,4.0,17.52,70.08
5964,natalie bautista,22.0,west calebberg,162,granola,dairy,2024-03-30,2.0,3.17,6.34
5965,dr. yolanda friedman,60.0,jamesborough,136,tofu,snack,2024-03-31,1.0,18.13,18.13
5966,michael phelps,53.0,port hannahchester,143,organic apples,organic,2024-10-06,3.0,7.31,21.93
5967,sarah hunt,51.0,south paul,143,organic apples,dairy,2024-04-22,2.0,4.2,8.4
5969,calvin myers,20.0,walshborough,188,almond butter,dairy,2024-04-08,3.0,12.3,36.900000000000006
5970,brandon wolfe,77.0,north parker,129,fresh milk,snack,2024-10-27,3.0,7.77,23.31
5972,jessica mercer,54.0,west yvettehaven,146,granola,vegetable,2024-09-18,3.0,9.83,29.49
5973,kara barry,79.0,mannberg,108,organic apples,organic,2024-05-07,4.0,10.3,41.2
5974,paul torres,55.0,boothstad,110,kale,organic,2024-04-23,3.0,3.16,9.48
5975,jennifer smith,26.0,ashleyburgh,171,kale,vegetable,2024-10-14,2.0,11.3,22.6
5976,cody lee,57.0,danielport,153,almond butter,snack,2024-04-13,3.0,6.92,20.76
5977,carla king,37.0,kellystad,142,kale,vegetable,2024-05-08,4.0,13.69,54.76
5979,diana santana,79.0,jonestown,186,organic apples,dairy,2024-05-25,1.0,3.39,3.39
5980,michael martinez,39.0,port donaldtown,136,granola,organic,2024-11-02,3.0,10.81,32.43
5981,michael lee,38.0,mcleanton,157,granola,organic,2024-02-05,3.0,10.75,32.25
5982,carla brown,39.0,saundersland,101,almond butter,organic,2024-01-22,2.0,4.82,9.64
5983,brian lewis,28.0,south patrick,198,tofu,vegetable,2024-07-30,3.0,1.53,4.59
5984,matthew park,22.0,barnesmouth,128,tofu,organic,2024-09-25,1.0,13.96,13.96
5985,jesse sanders,41.0,hahnmouth,183,almond butter,snack,2024-07-21,2.0,17.93,35.86
5986,leon scott,39.0,south gary,175,kale,organic,2024-10-28,1.0,6.47,6.47
5987,christopher lopez,50.0,rebeccatown,192,fresh milk,snack,2024-07-25,3.0,8.47,25.410000000000004
5988,patrick anderson,41.0,west sandrafurt,141,tofu,dairy,2024-11-06,2.0,11.81,23.62
5989,nathaniel diaz,62.0,port christineside,130,tofu,organic,2024-01-12,2.0,15.62,31.24
5990,maxwell dunn,79.0,bellburgh,138,fresh milk,organic,2024-07-18,3.0,2.93,8.790000000000001
5991,john villanueva,52.0,ashleyside,121,organic apples,vegetable,2024-06-29,1.0,14.95,14.95
5992,tara armstrong,20.0,davidfort,126,kale,dairy,2024-06-11,4.0,6.39,25.56
5993,ann tapia,21.0,lake krystalshire,155,kale,organic,2024-06-29,2.0,15.07,30.14
5994,julia bell,37.0,williamshaven,111,granola,vegetable,2024-01-16,2.0,5.57,11.14
5995,katherine jones,69.0,south alanmouth,129,tofu,organic,2024-09-26,3.0,10.84,32.52
5996,robert holloway,21.0,east charles,136,kale,dairy,2024-03-21,1.0,3.92,3.92
5997,frances gonzalez,27.0,east angelachester,143,kale,dairy,2024-08-24,3.0,8.51,25.53
6000,nicole harris,33.0,lake carolyn,163,granola,dairy,2024-08-17,1.0,2.74,2.74
6001,michael chen,42.0,south donaldview,149,tofu,organic,2024-04-27,3.0,19.49,58.47
